inn,name,year,statetask,targetgrant,investments,summ
3317004338," ГБУСОВО ""БОЛОТСКИЙ ПНИ", 2015,4.0194473E7,4681755.5,0.0,4.48762285E7
1909010255," ГБУ РХ  ""АБАЗИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,4.015E7,0.0,0.0,4.015E7
5823002813," ГАУСО ПО ""МОКШАНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,4.01023E7,1000000.0,0.0,4.11023E7
4511008247," ГБУ ""КУРТАМЫШСКИЙ ПНИ", 2015,4.0E7,2296000.0,0.0,4.2296E7
7621004258, ГБУ СО ЯО БУРМАКИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2015,3.9722631E7,1203260.0,0.0,4.0925891E7
2263005901," КГБСУСО ""БОБРОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.9540724E7,0.0,0.0,3.9540724E7
6404001508," ГАУ СО ""АДОЕВЩИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.942761224E7,216900.0,0.0,3.964451224E7
5003009434," ГБСУСО МО ""ОСТРОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.9414406E7,3915462.8,0.0,4.33298688E7
6006000696," ГБУСО ""КРАСНОГОРОДСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.9309E7,785100.0,0.0,4.00941E7
7133002899," ГУ ТО""СЕВЕРО-АГЕЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.87943E7,833100.0,0.0,3.96274E7
6652005010," ГАУ ""ЩЕЛКУНСКИЙ ПНИ", 2015,3.842056E7,926080.0,0.0,3.934664E7
7212002059," АСУ СОН ТО ""ЗАРЕЧЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.7843072E7,179000.0,0.0,3.8022072E7
2416006133," КГБУ СО ""ПЕТРОПАВЛОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.780071E7,0.0,0.0,3.780071E7
6943001108," ГБУ ""ГРУЗИНСКИЙ ПНИ", 2015,3.76901E7,500000.0,0.0,3.81901E7
2314010596," ГБУ СО КК ""ЧАМЛЫКСКИЙ ПНИ", 2015,3.76109E7,122400.0,0.0,3.77333E7
6204001420," ГБСУ РО ""ЕЛАТОМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.740439E7,3104300.0,0.0,4.050869E7
7219001329," АСУСОН ТО ""КУНЧУРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.7372586E7,0.0,0.0,3.7372586E7
5209002746," ГБУ ""ВЕТЛУЖСКИЙ ПНИ", 2015,3.6696376E7,0.0,0.0,3.6696376E7
1808700358, СИНТЕКСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2015,3.66218E7,0.0,0.0,3.66218E7
2913003260," ГБСУ АО ""ТУРОВЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.65982E7,1750000.0,0.0,3.83482E7
6821000160," ТОГБСУ СОН ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ № 1", 2015,3.656014E7,393200.0,0.0,3.695334E7
3430030563," ГБССУ СО ГПВИ ""НИЖНЕЧИРСКИЙ ПНИ", 2015,3.577381678E7,2305960.64,0.0,3.807977742E7
3323003269," ГБУСОВО ""КОПНИНСКИЙ ПНИ", 2015,3.4944851E7,2164400.0,0.0,3.7109251E7
3924001562," ГБСУСО КО ""ГРОМОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.49E7,0.0,0.0,3.49E7
2337016763," ГБУ СО КК ""КИЕВСКИЙ ПНИ", 2015,3.48916E7,660477.81,0.0,3.555207781E7
3816006098," ОГБУСО ""БАРАКШИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.47094E7,0.0,0.0,3.47094E7
3604008600," БУ ВО ""БОРИСОГЛЕБСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.4173E7,0.0,0.0,3.4173E7
7438007820, ПОЛЕТАЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2015,3.39614E7,0.0,0.0,3.39614E7
2406001560," КГБУ СО ""БОГОТОЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.3934653E7,0.0,0.0,3.3934653E7
2281002808," КГБСУСО ""ТРОИЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.3884395E7,0.0,0.0,3.3884395E7
2921005180," ГБСУ АО ""ТРЕПУЗОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.37209E7,3500000.0,0.0,3.72209E7
2105002111," БУ ""ИБРЕСИНСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2015,3.35826E7,0.0,0.0,3.35826E7
5518006610," АСУСО ""КРУТИНСКИЙ ИНТЕРНАТ", 2015,3.336448593E7,0.0,0.0,3.336448593E7
6014001975," ГБУСО ""ПЕРВОМАЙСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.3216E7,328350.0,0.0,3.354435E7
2263003647," КГБСУСО ""ПЕРВОМАЙСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.3059613E7,0.0,0.0,3.3059613E7
2328005853," ГБУ СО КК ""НОВОМАЛОРОССИЙСКИЙ ПНИ", 2015,3.27164E7,4990201.59,0.0,3.770660159E7
2402000950," КГБУ СО ""АЧИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.2494141E7,0.0,0.0,3.2494141E7
4247004076," ГБУ КО ""ТАЙГИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.24885E7,272700.0,0.0,3.27612E7
3625003554," БУ ВО ""БОРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.2243E7,0.0,0.0,3.2243E7
2608002326," ГБСУСОН ""ИПАТОВСКИЙ ПНИ", 2015,3.218451372E7,133935.48,0.0,3.23184492E7
3924002140," ГБСУСО КО ""БОЛЬШАКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.202E7,204720.0,0.0,3.222472E7
0411008863," БУ РА ""РЕСПУБЛИКАНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ"" (БУ РПНИ)", 2015,3.175501E7,1.14673E7,0.0,4.322231E7
6111007362," ГБУСОН РО ""ЗЕРНОГРАДСКИЙ ПНИ", 2015,3.17532E7,451000.0,0.0,3.22042E7
0102001973," ГБУ  РА  ""АПДИ", 2015,3.17362E7,1777500.0,0.0,3.35137E7
2313005794," ГБУ СО КК ""КРОПОТКИНСКИЙ ПНИ", 2015,3.1649968E7,0.0,0.0,3.1649968E7
2261002895," КГБСУСО ""ПАВЛОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.1477652E7,0.0,0.0,3.1477652E7
2410001361," КГБУ СО ""ДЗЕРЖИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.133526E7,767000.0,0.0,3.210226E7
3520001800," АУ СО ВОЛОГОДСКОЙ ОБЛАСТИ ""УСТЮЖЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.1272366E7,2305000.0,0.0,3.3577366E7
7619000986, ГБУ СО ЯО КРИВЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2015,3.1211785E7,35267.0,0.0,3.1247052E7
2353011152," ГБУ СО КК ""МЕДВЕДОВСКИЙ ПНИ", 2015,3.11637E7,269900.0,0.0,3.14336E7
4221007851," ГКУ КО ""НОВОКУЗНЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.113E7,0.0,0.0,3.113E7
5717000268," БСУ СО ОО ""ТЕЛЬЧЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.109354E7,0.0,0.0,3.109354E7
6927002471," ГБУ ""ИЛЬИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.10328E7,0.0,0.0,3.10328E7
3619003041," БУ ВО ""ОСТРОГОЖСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.081509589E7,0.0,0.0,3.081509589E7
7135001820," ГУТО ""КРАСИВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.081494E7,569400.0,0.0,3.138434E7
3111504048," ГБСУСОССЗН ""ЛИВЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.062064E7,0.0,0.0,3.062064E7
0213000904, ГБСУСОССЗН БИРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2015,3.06024E7,1159060.25,0.0,3.176146025E7
2910002395," ГБСУ АО ""ВИНОГРАДОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.04843E7,150000.0,0.0,3.06343E7
6910005259," ГБУ ""КИМРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.02375E7,0.0,0.0,3.02375E7
2515007240," КГБУСО ""КАВАЛЕРОВСКИЙ ПНИ", 2015,3.009566E7,770072.2,0.0,3.08657322E7
3623002107," БУ ВО ""ПЕСКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,3.006260766E7,0.0,0.0,3.006260766E7
2277004425," КГБСУСО ""ТАЛЬМЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.977693E7,0.0,0.0,2.977693E7
2277004792," КГБСУСО ""ОЗЕРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.96433E7,0.0,0.0,2.96433E7
1431008976," ГБУ РС (Я) ""МПИ", 2015,2.962293641E7,4328247.0,0.0,3.395118341E7
4237002785," ГБУ КО ""БЛАГОВЕЩЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.929E7,0.0,0.0,2.929E7
2242001279," КГБСУСО ""ПЕЩЕРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.8583833E7,0.0,0.0,2.8583833E7
3228000934," ГБСУСОН ""СУЗЕМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.8549E7,1177602.0,0.0,2.9726602E7
4243003794," ГБУ КО ""ЛИСТВЯНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.838361775E7,1.4400221E7,0.0,4.278383875E7
3511001909," БУ СО ВО  ""ВОГНЕМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.832597067E7,300000.0,0.0,2.862597067E7
7014005146," ОГБУ ""ПИ ТОМСКОГО РАЙОНА", 2015,2.813010474E7,0.0,0.0,2.813010474E7
3608001130," БУ ВО ""ВОРОБЬЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.809960182E7,1129227.0,0.0,2.922882882E7
2346004330," ГБУ СО КК ""ПАВЛОВСКИЙ ПНИ", 2015,2.80921E7,66806.8,0.0,2.81589068E7
7417005188," ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ ""СИНЕГОРЬЕ", 2015,2.72148E7,0.0,0.0,2.72148E7
3528008469," АУ СО ВО ""ПЕРВОМАЙСКИЙ ПНИ", 2015,2.709787299E7,4675000.0,0.0,3.177287299E7
7123003597," ГУТО ""ВЕНЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.700305E7,1545800.0,0.0,2.854885E7
4510000541," ГБУ ""СЫЧЕВСКИЙ ПНИ", 2015,2.7E7,0.0,0.0,2.7E7
3632001879," БУ ВО ""ЩУЧИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.6771E7,0.0,0.0,2.6771E7
2919005721," ГБСУ  АО ""СИЙСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.65188E7,500000.0,0.0,2.70188E7
2103003328," БУ ""ТАРХАНСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2015,2.64618E7,0.0,0.0,2.64618E7
3625003561," БУ ВО ""ГВОЗДЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.6438E7,0.0,0.0,2.6438E7
1435197410," ГБУ РС( Я) ""ЯПИ", 2015,2.6405E7,3736000.0,0.0,3.0141E7
6916008672, ГБУ УДОМЕЛЬСКИЙ ПНИ, 2015,2.62626136E7,0.0,0.0,2.62626136E7
3311016601," ГБУСОВО ""БАЛАКИРЕВСКИЙ ПНИ", 2015,2.6195161E7,1744200.0,0.0,2.7939361E7
3314002340," ГБУСОВО ""ГУСЕВСКОЙ ПНИ", 2015,2.5809108E7,129000.0,0.0,2.5938108E7
6376000891," ГБУ СО ""ПОТАПОВСКИЙ ПАНСИОНАТ ДЛЯ ИНВАЛИДОВ", 2015,2.568236966E7,5561290.0,0.0,3.124365966E7
6419001807," ГАУ СО ""ЛЫСОГОРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.5580433E7,65000.0,0.0,2.5645433E7
4818001900," ОГБУ ""ДЕМКИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.524070046E7,6525801.27,0.0,3.176650173E7
4023005919," ГБУКО ""КИРОВСКИЙ ПНИ", 2015,2.519877809E7,0.0,0.0,2.519877809E7
3617002099," БУ ВО ""НОВОХОПЕРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.5161E7,0.0,0.0,2.5161E7
3230002745," ГБСУСОН ""ТРУБЧЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.5097E7,102792.0,0.0,2.5199792E7
7536084855," ГСУСО ""ЗЫКОВСКИЙ ПНДИ"" ЗАБАЙКАЛЬСКОГО КРАЯ", 2015,2.4920416E7,0.0,0.0,2.4920416E7
6944003891," ГБУ ""ТОРОПЕЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.477551466E7,1845000.0,0.0,2.662051466E7
7521003042," ГСБУСО ""ШИЛКИНСКИЙ ПНДИ"" ЗАБАЙКАЛЬСКОГО КРАЯ", 2015,2.45E7,0.0,0.0,2.45E7
6404000896," ГБУ СО ""ВЯЗОВСКИЙ ПНИ", 2015,2.4209703E7,124275.0,0.0,2.4333978E7
3121000272," ГБСУСОССЗН ""ТОМАРОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.4202E7,0.0,0.0,2.4202E7
4623002290, ОБУССОКО СУДЖАНСКИЙ ИНТЕРНАТ, 2015,2.40541605E7,210691.0,0.0,2.42648515E7
3319002008," ГБУСОВО ""ХОЛЬКОВСКИЙ ПНИ", 2015,2.3378705E7,269000.0,0.0,2.3647705E7
1307076072," ГБСУ СОССЗН РМ ""СТАРОТЕШТЕЛИМСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ  ИНТЕРНАТ", 2015,2.33194E7,44600.0,0.0,2.3364E7
1304068676," ГБСУ СОССЗН РМ ""БОЛЬШЕБЕРЕЗНИКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.31498E7,45100.0,0.0,2.31949E7
3623003630," БУ ВО ""РОЖДЕСТВЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.3056E7,0.0,0.0,2.3056E7
2631003279," ГБСУСОН ""НЕВИННОМЫССКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.304920356E7,0.0,0.0,2.304920356E7
5725001219," БСУ СО ОО ""УРИЦКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.275106E7,0.0,0.0,2.275106E7
6219003388," ГБСУ РО ""ПОБЕДИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.24878E7,376000.0,0.0,2.28638E7
7404021390, КУВАШИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ, 2015,2.21345E7,0.0,0.0,2.21345E7
2506001228," КГБУСО ""ДАЛЬНЕРЕЧЕНСКИЙ ПНИ", 2015,2.208769E7,1014752.26,0.0,2.310244226E7
0808900122," БУ РК ""СПНДИ", 2015,2.20148E7,830000.0,0.0,2.28448E7
4204002652," ГКУ КО ""ГУРЬЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.2012E7,0.0,0.0,2.2012E7
3304015607," ГБУСОВО ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ Г.ГУСЬ-ХРУСТАЛЬНЫЙ, П.ГУСЕВСКИЙ", 2015,2.1958094E7,191000.0,0.0,2.2149094E7
0271002851, ГБСУСОССЗН ЯНАУЛЬСКИЙ ПНИ, 2015,2.18283E7,0.0,0.0,2.18283E7
6204001518," ГБСУ РО ""ИВАНЧИНОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.175703253E7,964000.0,0.0,2.272103253E7
7130002918," ГУТО ""ТУЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.16917E7,382500.0,0.0,2.20742E7
6214003151," ГБСУ РО ""РЯЖСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.132180515E7,420000.0,0.0,2.174180515E7
1306073512," ГБСУ СОССЗН РМ ""ПУРКАЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.11476E7,345400.0,0.0,2.1493E7
3713007597," ОБСУСО ""БОГОТСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.08978308E7,2548100.0,0.0,2.34459308E7
4334002639," КОГАУСО ""РУССКО-ТУРЕКСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.06898E7,172270.0,0.0,2.086207E7
3627009424," БУ ВО ""РОССОШАНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.0455E7,0.0,0.0,2.0455E7
6012000729," ГБУСО ""БОЛГАТОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,2.0279627E7,1254627.0,0.0,2.1534254E7
4611001767," ОБУССОКО ""БУКРЕЕВСКИЙ ИНТЕРНАТ", 2015,2.016117E7,0.0,0.0,2.016117E7
6648001421," ГАУ ""ЧЕРНОИСТОЧИНСКИЙ ПНИ", 2015,2.0066E7,0.0,0.0,2.0066E7
6714004516," СОГБУ ""САМОЛЮБОВСКИЙ ПНИ", 2015,1.967771005E7,4743695.71,0.0,2.442140576E7
6707000888," СОГБУ ""ВОРГИНСКИЙ ПНИ", 2015,1.965682426E7,3902389.0,0.0,2.355921326E7
6150010979," ГБУСОН РО ""НОВОЧЕРКАССКИЙ ПНИ", 2015,1.96211E7,331900.0,0.0,1.9953E7
6441017697," ГАУ СО ""ШИХАНСКИЙ ПНИ", 2015,1.9557992E7,120000.0,0.0,1.9677992E7
2290001060," КГБСУСО ""ШЕЛАБОЛИХИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.9104077E7,0.0,0.0,1.9104077E7
3620003582," БУ ВО ""ПЕТРОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.884713415E7,0.0,0.0,1.884713415E7
3214002667," ГБСУСОН ""КАРАЧЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.8772E7,60000.0,0.0,1.8832E7
0266009308, ГБСУСОССЗН САЛАВАТСКИЙ ПНИ, 2015,1.84296E7,0.0,0.0,1.84296E7
2112001609," БУ ""ШОМИКОВСКИЙ ПНИ"" МИНТРУДА ЧУВАШИИ", 2015,1.81008E7,0.0,0.0,1.81008E7
6222000154," ГБСУ РО ""УХОЛОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.721889907E7,302000.0,0.0,1.752089907E7
6404004918," ГАУ СО ""ХВАТОВСКИЙ ПНИ", 2015,1.7064616E7,81700.0,0.0,1.7146316E7
3606002499," БУ ВО ""ОРОБИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.6945E7,0.0,0.0,1.6945E7
6204003586," ГБСУ РО ""АРДАБЬЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.66695E7,874000.0,0.0,1.75435E7
1203002774," ГБУ РМЭ ""КОЖЛАСОЛИНСКИЙ ПНИ", 2015,1.650976371E7,1071670.0,0.0,1.758143371E7
3217000805," ГБСУСОН ""КЛИНЦОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.6412E7,295420.0,0.0,1.670742E7
4502000604," ГБУ ""ПНИ ВОСТОК", 2015,1.6E7,2475000.0,0.0,1.8475E7
4526001935," ГБУ ""СКОБЛИНСКИЙ ПНИ", 2015,1.6E7,553000.0,0.0,1.6553E7
3230001004," ГБСУСОН ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ Г.ТРУБЧЕВСКА", 2015,1.517E7,0.0,0.0,1.517E7
6220003512," ГБСУ РО ""УХОРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.512573644E7,460000.0,0.0,1.558573644E7
3715003750," ОБСУСО ""ХОЗНИКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.483005955E7,881300.0,0.0,1.571135955E7
3221002280," ГБСУСОН ""НАВЛИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.4483E7,0.0,0.0,1.4483E7
1905004525," ГБУ РХ  ""БЕЛЬТЫРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.4441E7,0.0,0.0,1.4441E7
6018007054," ГБУСО ""СЕРЕДКИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.4349E7,103000.0,0.0,1.4452E7
6726009477," СОГБУ ""ИЗДЕШКОВСКИЙ ПНИ", 2015,1.42677809E7,2673954.2,0.0,1.69417351E7
6210000400," ГБСУ РО ""ПИТЕЛИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.411758297E7,260000.0,0.0,1.437758297E7
4329001421," КОГАУСО ""КАРИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.40291E7,80220.0,0.0,1.410932E7
6213003938," ГБСУ РО ""РОМАНЦЕВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.397028514E7,250000.0,0.0,1.422028514E7
8505002068," ОГБУСО ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ С. БИЛЬЧИР", 2015,1.39696E7,0.0,0.0,1.39696E7
5712000610," БСУ СО ОО ""КОРСАКОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.385622E7,0.0,0.0,1.385622E7
6224002012," ГБСУ РО ""ВЫШИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.360977907E7,217000.0,0.0,1.382677907E7
3603003945," БУ ВО ""БОГУЧАРСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.2392E7,0.0,0.0,1.2392E7
1215040372," ГБУ РМЭ ""ПНИ ""ТАИР", 2015,1.2273704E7,601086.35,0.0,1.287479035E7
3919000926," ГБСУСО КО ""ДОБРОВОЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ ""ДУБРАВА", 2015,1.2035188E7,0.0,0.0,1.2035188E7
6018001824," ГБУСО ""ТОРОШИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,1.0701E7,0.0,0.0,1.0701E7
1210000930," ГБУ РМЭ ""ПЕКТУБАЕВСКИЙ ПНИ", 2015,1.018917483E7,249915.0,0.0,1.043908983E7
1208004158," ГБУ РМЭ ""ЗЕЛЕНОГОРСКИЙ ПНИ", 2015,9763680.0,460800.0,0.0,1.022448E7
3652014330," БУ ВО ""ЛИСКИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,9380000.0,0.0,0.0,9380000.0
4801002737," ОБУ ""ТУРЧАНОВСКИЙ ПНИ", 2015,8992000.0,0.0,0.0,8992000.0
4807014175," ОБУ ""ЛПНИ", 2015,8792000.0,275100.0,0.0,9067100.0
6005003310," ГБУСО ""МОРИНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,8406000.0,0.0,0.0,8406000.0
6002009190," ГБУСО ""ПОРЕЧЕНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,8299000.0,103000.0,0.0,8402000.0
6016003664," ГАУСО ""ПЛЮССКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,7189000.0,68839.0,0.0,7257839.0
2256004706," КГБСУСО ""МАСАЛЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,6925362.0,0.0,0.0,6925362.0
7321318983, ОГАУСО ПНИ В Г. НОВОУЛЬЯНОВСКЕ, 2015,6341078.08,3466600.0,0.0,9807678.08
3216004437," ГБСУСОН ""КЛИМОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ", 2015,5805160.0,0.0,0.0,5805160.0
